AC voltage grade,Rated power(VA),Battery voltage,Inverter voltage,Grid voltage,BUS voltage,Control current,Inverter current,Grid current,Battery voltage,PInverter,PGrid,PLoad,Load percent,SInverter,SGrid,Sload,Qinverter,Qgrid,Qload,Inverter frequency,Grid frequency,Inverter max number,Combine type,Inverter number,AC radiator temperature,Transformer temperature,DC radiator temperature,Batt power,Batt current,Batt voltage grade,Rated power(W),Communication Protocal Edition,PV voltage,Battery voltage,Charger current,Charger power,Radiator temperature,External temperature,BattVol Grade,Rated Current,MachineType,SerialNumber,Hardware,Software,ProtocalEdition,WorkState,InverterRelayState,GridRelayState,LoadRelayState,NLineRelayState,DcRelayState,EarthRelayState,AccumulatedChargerPower,AccumulatedDischargerPower,AccumulatedBuyPower,AccumulatedSellPower,AccumulatedLoadPower,AccumulatedSelfusePower,AccumulatedPvsellPower,AccumulatedGridChargerPower,Errs,ChrWorkstate,MpptState,ChargingState,BatteryRelay,PvRelay,ChrHardware,ChrSoftware,AccumulatedPvPower,Id,RecordTime,
230,3000,24.3,230,235,377.5,2.2,2,0,2,259,0,258,8,506,0,472,435,0,435,50,49.98,0,0,0,52,0,0,323,13,24,3000,10414,28.7,24.5,0.4,10,42,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,196.5KWH,0KWH,0KWH,320.4KWH,196.5KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,21.5KWH,1024,26/03/2020 06:19:48 p.m.,
230,3000,24.1,230,233.3,371.8,2.4,2.2,0,2.2,422,0,423,13,552,0,521,353,0,353,50,49.97,0,0,0,54,0,0,501,20,24,3000,10414,28.3,24.2,0.1,10,42,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,196.6KWH,0KWH,0KWH,320.5KWH,196.6KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,21.5KWH,1025,26/03/2020 06:34:48 p.m.,
230,3000,23.9,230.1,230.1,368.6,2.6,2.4,0,2.4,439,0,442,14,598,0,570,400,0,401,50,49.9,0,0,0,55,0,0,530,22,24,3000,10414,28.1,24,0,0,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,196.7KWH,0KWH,0KWH,320.6KWH,196.7KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,21.5KWH,1026,26/03/2020 06:49:48 p.m.,
230,3000,26.5,230,236.2,412.1,2,1.8,0,1.8,277,0,275,9,460,0,423,367,0,367,50,50.05,0,0,0,38,0,0,-164,-6,24,3000,10414,70.4,26.8,19.2,515,46,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,196.7KWH,0KWH,0KWH,320.5KWH,196.7KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,0.1KWH,1027,27/03/2020 09:43:23 a.m.,
230,3000,26.3,230,234.9,407.5,2.1,1.9,0,1.9,406,0,406,13,483,0,448,258,0,260,50,50.04,0,0,0,41,0,0,-71,-2,24,3000,10414,69.7,26.5,21.3,565,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,196.8KWH,0KWH,0KWH,320.6KWH,196.8KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,0.2KWH,1028,27/03/2020 09:58:24 a.m.,
230,3000,26.9,229.9,233.1,418.8,1.9,1.7,0,1.7,254,0,257,8,437,0,398,353,0,352,50,50.03,0,0,0,41,0,0,-281,-10,24,3000,10414,69.9,27.2,22.3,608,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,196.9KWH,0KWH,0KWH,320.7KWH,196.9KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,0.4KWH,1029,27/03/2020 10:13:24 a.m.,
230,3000,26.9,230,232,419.4,1.9,1.7,0,1.7,256,0,257,8,437,0,398,352,0,352,50,49.99,0,0,0,41,0,0,-232,-8,24,3000,10414,75.1,27.4,20.5,562,43,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197KWH,0KWH,0KWH,320.8KWH,197KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,0.5KWH,1030,27/03/2020 10:28:24 a.m.,
230,3000,27,230,231.4,420.6,1.9,1.7,0,1.7,255,0,254,8,436,0,397,354,0,354,50,50.02,0,0,0,42,0,0,-201,-7,24,3000,10414,75.7,27.4,19.5,529,42,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.1KWH,0KWH,0KWH,320.9KWH,197.1KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,0.7KWH,1031,27/03/2020 10:43:24 a.m.,
230,3000,27.1,230,229,420.6,1.9,1.7,0,1.7,254,0,256,8,436,0,398,353,0,353,50,50,0,0,0,42,0,0,-167,-6,24,3000,10414,76.9,27.4,18,494,42,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.1KWH,0KWH,0KWH,320.9KWH,197.1KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,0.8KWH,1032,27/03/2020 10:58:24 a.m.,
230,3000,27,229.9,228.9,420.7,1.9,1.7,0,1.7,257,0,256,8,436,0,398,352,0,353,50,50.01,0,0,0,42,0,0,-131,-4,24,3000,10414,76.8,27.4,16.9,461,42,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.2KWH,0KWH,0KWH,321KWH,197.2KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,0.9KWH,1033,27/03/2020 11:13:24 a.m.,
230,3000,26.9,230,230.3,418.5,2.2,2,0,2,442,0,445,14,520,0,487,268,0,268,50,49.97,0,0,0,43,0,0,-61,-2,24,3000,10414,74.3,27.4,21.7,597,44,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.3KWH,0KWH,0KWH,321.1KWH,197.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.1KWH,1034,27/03/2020 11:28:25 a.m.,
230,3000,27.1,230,229.6,421.7,1.9,1.7,0,1.7,267,0,268,8,448,0,410,358,0,358,50,49.95,0,0,0,43,0,0,-96,-3,24,3000,10414,78.6,27.4,15.9,436,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.4KWH,0KWH,0KWH,321.2KWH,197.4KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.2KWH,1035,27/03/2020 11:43:25 a.m.,
230,3000,27,229.9,229.1,420.8,2,1.8,0,1.8,269,0,268,9,460,0,423,372,0,373,50,49.95,0,0,0,41,0,0,-61,-2,24,3000,10414,77,27.3,14.8,405,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.5KWH,0KWH,0KWH,321.3KWH,197.5KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.3KWH,1036,27/03/2020 11:58:25 a.m.,
230,3000,27.2,230,231.9,423.2,2,1.8,0,1.8,267,0,268,8,454,0,422,365,0,373,50,49.94,0,0,0,41,0,0,-59,-2,24,3000,10414,78.2,27.4,14.9,413,50,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.5KWH,0KWH,0KWH,321.3KWH,197.5KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.4KWH,1037,27/03/2020 12:13:25 p.m.,
230,3000,26.9,230.3,231.1,418.6,3.3,3.2,0,3.2,480,0,483,15,762,0,740,589,0,588,50,49.97,0,0,0,41,0,0,2,0,24,3000,10414,74.8,27.4,20.9,573,50,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.6KWH,0KWH,0KWH,321.4KWH,197.6KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.5KWH,1038,27/03/2020 12:28:25 p.m.,
230,3000,27.2,229.9,229.4,423.7,1.4,1.1,0,1.1,166,0,163,5,336,0,283,293,0,293,50,49.93,0,0,0,41,0,0,-45,-1,24,3000,10414,78.2,27.4,10.2,278,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.7KWH,0KWH,0KWH,321.5KWH,197.7KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.6KWH,1039,27/03/2020 12:43:25 p.m.,
230,3000,27.1,230.1,226.2,421.2,1.4,1.1,0,1.1,263,0,263,8,322,0,266,182,0,182,50,49.94,0,0,0,40,0,0,-22,0,24,3000,10414,77.2,27.4,12.8,359,49,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.7KWH,0KWH,0KWH,321.5KWH,197.7KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.7KWH,1040,27/03/2020 12:58:25 p.m.,
230,3000,27.1,230,226.8,423,1.2,0.8,0,0.8,111,0,111,3,278,0,212,255,0,255,50,49.94,0,0,0,40,0,0,-68,-2,24,3000,10414,78.7,27.4,8.7,239,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.8KWH,0KWH,0KWH,321.6KWH,197.8KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.8KWH,1041,27/03/2020 01:13:26 p.m.,
230,3000,27.2,230,226.1,423.9,1.3,1,0,1,88,0,85,2,299,0,238,286,0,286,50,49.93,0,0,0,43,0,0,-48,-1,24,3000,10414,78.4,27.4,7.1,199,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.8KWH,0KWH,0KWH,321.6KWH,197.8KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.8KWH,1042,27/03/2020 01:28:26 p.m.,
230,3000,27.2,230,225.7,423.6,1.5,1.2,0,1.2,86,0,85,3,347,0,294,336,0,333,50,49.97,0,0,0,47,0,0,-33,-1,24,3000,10414,78.7,27.4,6.5,177,46,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.8KWH,0KWH,0KWH,321.6KWH,197.8KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.9KWH,1043,27/03/2020 01:43:26 p.m.,
230,3000,27.2,229.9,228.7,424.1,1.5,1.2,0,1.2,84,0,85,2,359,0,310,348,0,348,50,50,0,0,0,49,0,0,-32,-1,24,3000,10414,78.3,27.4,6.3,174,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.9KWH,0KWH,0KWH,321.7KWH,197.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,1.9KWH,1044,27/03/2020 01:58:26 p.m.,
230,3000,27.1,230,227.3,423.2,1.6,1.3,0,1.3,85,0,84,2,368,0,320,357,0,357,50,49.94,0,0,0,51,0,0,-19,0,24,3000,10414,79,27.4,6,165,49,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.9KWH,0KWH,0KWH,321.7KWH,197.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2KWH,1045,27/03/2020 02:13:26 p.m.,
230,3000,27.1,230.1,226.9,422.7,1.3,1,0,1,245,0,247,8,304,0,247,179,0,177,50,49.94,0,0,0,43,0,0,31,1,24,3000,10414,77.7,27.4,10.5,286,50,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,197.9KWH,0KWH,0KWH,321.7KWH,197.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2KWH,1046,27/03/2020 02:28:26 p.m.,
230,3000,27.2,230.1,225.5,423.6,1.2,0.8,0,0.8,233,0,234,7,284,0,234,160,0,160,50,49.97,0,0,0,41,0,0,41,1,24,3000,10414,78,27.4,9.6,263,49,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198KWH,0KWH,0KWH,321.8KWH,198KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2.1KWH,1047,27/03/2020 02:43:26 p.m.,
230,3000,27.2,230,226.8,423.3,1.4,1.1,0,1.1,86,0,89,2,333,0,280,320,0,320,50,49.98,0,0,0,45,0,0,-15,0,24,3000,10414,79.4,27.4,5.6,154,45,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198KWH,0KWH,0KWH,321.8KWH,198KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2.1KWH,1048,27/03/2020 02:58:27 p.m.,
230,3000,27.2,230,227.9,423.2,1.6,1.3,0,1.3,86,0,86,2,356,0,307,345,0,345,50,50,0,0,0,49,0,0,-10,0,24,3000,10414,79.1,27.4,5.4,154,45,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198KWH,0KWH,0KWH,321.8KWH,198KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2.2KWH,1049,27/03/2020 03:13:27 p.m.,
230,3000,27.1,230,226.8,423.1,1.6,1.3,0,1.3,84,0,85,2,368,0,320,357,0,357,50,49.96,0,0,0,50,0,0,-7,0,24,3000,10414,79.6,27.4,5.3,149,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.1KWH,0KWH,0KWH,321.9KWH,198.1KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2.2KWH,1050,27/03/2020 03:28:27 p.m.,
230,3000,27.1,230,226.2,423.1,1.6,1.4,0,1.4,84,0,89,3,382,0,336,371,0,371,50,49.94,0,0,0,51,0,0,-11,0,24,3000,10414,79.3,27.4,5.4,163,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.1KWH,0KWH,0KWH,321.9KWH,198.1KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2.2KWH,1051,27/03/2020 03:43:27 p.m.,
230,3000,25.6,230.2,225.3,396,4.2,4.1,0,4.1,605,0,609,20,966,0,949,750,0,750,50,49.96,0,0,0,47,0,0,190,7,24,3000,10414,68.1,25.8,20.1,521,50,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.1KWH,0KWH,0KWH,321.9KWH,198.1KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,2.3KWH,1052,27/03/2020 03:58:27 p.m.,
230,3000,27,230.1,226.4,420.5,1.6,1.3,0,1.3,305,0,303,10,368,0,320,207,0,207,50,49.99,0,0,0,43,0,0,49,1,24,3000,10414,75.2,27.4,12,333,50,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.2KWH,0KWH,0KWH,322KWH,198.2KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2.4KWH,1053,27/03/2020 04:13:27 p.m.,
230,3000,27.2,229.9,226.6,424.2,1.5,1.2,0,1.2,161,0,162,5,344,0,293,303,0,303,50,49.95,0,0,0,42,0,0,20,0,24,3000,10414,78.1,27.4,7.4,206,51,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.3KWH,0KWH,0KWH,322.1KWH,198.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2.5KWH,1054,27/03/2020 04:28:27 p.m.,
230,3000,27.1,230,226.8,422.1,1.7,1.5,0,1.5,208,0,207,6,391,0,347,331,0,331,50,49.94,0,0,0,42,0,0,22,0,24,3000,10414,76.7,27.4,9.3,255,52,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.3KWH,0KWH,0KWH,322.1KWH,198.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,2.5KWH,1055,27/03/2020 04:43:28 p.m.,
230,3000,25.2,230,228.7,392.2,1.7,1.5,0,1.5,218,0,219,7,393,0,349,325,0,326,50,49.94,0,0,0,42,0,0,260,10,24,3000,10414,29.6,25.5,1.1,28,45,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.4KWH,0KWH,0KWH,322.2KWH,198.4KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1056,27/03/2020 04:58:28 p.m.,
230,3000,25.2,230,228.5,391.6,1.9,1.7,0,1.7,210,0,210,7,451,0,413,398,0,398,50,49.99,0,0,0,48,0,0,261,10,24,3000,10414,29.5,25.4,0.7,18,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.4KWH,0KWH,0KWH,322.2KWH,198.4KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1057,27/03/2020 05:13:28 p.m.,
230,3000,24.8,230,224.9,385.7,2.2,2,0,2,365,0,366,12,506,0,472,348,0,348,50,49.92,0,0,0,51,0,0,437,17,24,3000,10414,29.2,25.1,0.5,12,43,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.5KWH,0KWH,0KWH,322.3KWH,198.5KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1058,27/03/2020 05:28:28 p.m.,
230,3000,24.7,230.1,227.5,384.2,2.1,1.9,0,1.9,356,0,356,11,497,0,463,345,0,345,50,49.94,0,0,0,53,0,0,426,17,24,3000,10414,29.1,25,0.5,13,44,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.6KWH,0KWH,0KWH,322.4KWH,198.6KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1059,27/03/2020 05:43:28 p.m.,
230,3000,24.8,230,230.1,385.2,2.2,2,0,2,254,0,255,8,523,0,490,456,0,456,50,49.96,0,0,0,54,0,0,317,12,24,3000,10414,29.1,25,0.2,10,44,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.7KWH,0KWH,0KWH,322.5KWH,198.7KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1060,27/03/2020 05:58:28 p.m.,
230,3000,24.7,230,227.5,383.4,2.3,2.1,0,2.1,263,0,261,8,529,0,497,459,0,459,50,49.94,0,0,0,55,0,0,327,13,24,3000,10414,29,24.9,0.1,10,44,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.7KWH,0KWH,0KWH,322.5KWH,198.7KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1061,27/03/2020 06:13:28 p.m.,
230,3000,24.5,230,226.3,381.3,2.3,2.1,0,2.1,261,0,261,8,531,0,499,462,0,462,50,49.94,0,0,0,55,0,0,325,13,24,3000,10414,28.9,24.8,0.2,10,45,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.8KWH,0KWH,0KWH,322.6KWH,198.8KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1062,27/03/2020 06:28:28 p.m.,
230,3000,24.4,230,225.7,378.4,2.3,2.1,0,2.1,264,0,264,8,534,0,503,464,0,464,50,50.01,0,0,0,55,0,0,338,13,24,3000,10414,28.7,24.6,0,0,45,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,198.9KWH,0KWH,0KWH,322.7KWH,198.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1063,27/03/2020 06:43:29 p.m.,
230,3000,24.1,230.1,227.6,373.5,2,1.8,0,1.8,318,0,320,10,462,0,426,334,0,333,50,50.01,0,0,0,56,0,0,397,16,24,3000,10414,28.4,24.3,0,0,44,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,199KWH,0KWH,0KWH,322.8KWH,199KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1064,27/03/2020 06:58:29 p.m.,
230,3000,24.1,230,225.7,373.9,1.7,1.5,0,1.5,252,0,252,8,399,0,356,309,0,309,50,50.01,0,0,0,55,0,0,325,13,24,3000,10414,28.4,24.3,0,0,44,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,199KWH,0KWH,0KWH,322.8KWH,199KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,2.6KWH,1065,28/03/2020 01:07:16 a.m.,
230,3000,26.7,0,229.1,435.5,0,0,1.7,1.7,0,290,290,9,0,397,404,0,271,283,49.98,49.98,0,0,0,61,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,199.5KWH,0KWH,0KWH,323.6KWH,199.5KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,2.6KWH,1066,28/03/2020 08:58:48 a.m.,
230,3000,25.5,230,234.6,396,1.6,1.3,0,1.3,309,0,308,10,370,0,323,205,0,206,50,49.93,0,0,0,41,0,0,-56,-2,24,3000,10414,74.2,25.9,17,443,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,200.3KWH,0KWH,0KWH,324.8KWH,200.3KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,2.9KWH,1067,28/03/2020 09:13:51 a.m.,
230,3000,27,229.9,231.9,420.9,1.4,1.1,0,1.1,161,0,159,5,322,0,266,279,0,279,50,49.92,0,0,0,41,0,0,-351,-13,24,3000,10414,75.7,27.4,21.2,577,44,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,200.4KWH,0KWH,0KWH,324.8KWH,200.4KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,3KWH,1068,28/03/2020 09:28:51 a.m.,
230,3000,25.8,230,232,399.2,1.4,1.1,0,1.1,164,0,165,5,342,0,290,298,0,298,50,49.97,0,0,0,40,0,0,37,1,24,3000,10414,67.8,25.9,7.4,192,43,-55,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,200.4KWH,0KWH,0KWH,324.8KWH,200.4KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,3.1KWH,1069,28/03/2020 09:43:52 a.m.,
230,3000,27.1,229.8,231.3,422.4,1.6,1.3,0,1.3,207,0,207,6,373,0,326,310,0,310,50,49.94,0,0,0,41,0,0,-330,-12,24,3000,10414,77.9,27.4,22.1,604,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,200.5KWH,0KWH,0KWH,324.9KWH,200.5KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,3.1KWH,1070,28/03/2020 09:58:52 a.m.,
